ds_name,algo_name,J,exp_key,train_samples,train_dim,test_samples,test_dim,hc_name,fold,hc_cat_encoder,other_cat_encoder,measure,performance,hc_cat_encoder_baseline,performance_baseline,relative_performance
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe,34189.0,25.0,14653.0,25.0,native-country,3.0,mhe,TargetEncoder,pred_time(s),0.0029304027557373,one-hot,0.0038914680480957,0.75303271657885
Adult,DT,12.0,DT_Adult_native-country_4_12_pca,34189.0,25.0,14653.0,25.0,native-country,4.0,pca,TargetEncoder,AUC,0.7603101142513493,one-hot,0.763736913067626,0.995513116156043
Adult,DT,12.0,DT_Adult_native-country_4_12_pca,34189.0,25.0,14653.0,25.0,native-country,4.0,pca,TargetEncoder,Accuracy,0.8375759230191769,one-hot,0.837098205145704,1.0005706831893038
Adult,DT,12.0,DT_Adult_native-country_4_12_pca,34189.0,25.0,14653.0,25.0,native-country,4.0,pca,TargetEncoder,Precision,0.6754025892011367,one-hot,0.6698461538461539,1.0082950918253075
Adult,DT,12.0,DT_Adult_native-country_4_12_pca,34189.0,25.0,14653.0,25.0,native-country,4.0,pca,TargetEncoder,Recall,0.6127184187911773,one-hot,0.6236035519908336,0.9825447864033072
Adult,DT,12.0,DT_Adult_native-country_4_12_pca,34189.0,25.0,14653.0,25.0,native-country,4.0,pca,TargetEncoder,F1,0.64253529588465,one-hot,0.6458982346832816,0.9947933921815398
Adult,DT,12.0,DT_Adult_native-country_4_12_pca,34189.0,25.0,14653.0,25.0,native-country,4.0,pca,TargetEncoder,Aver_precision,0.5060994014935745,one-hot,0.5073929102177933,0.9974506763926528
Adult,DT,12.0,DT_Adult_native-country_4_12_pca,34189.0,25.0,14653.0,25.0,native-country,4.0,pca,TargetEncoder,Balanced_accuracy,0.7603101142513493,one-hot,0.7637369130676261,0.9955131161560428
Adult,DT,12.0,DT_Adult_native-country_4_12_pca,34189.0,25.0,14653.0,25.0,native-country,4.0,pca,TargetEncoder,train_time(s),0.20149827003479,one-hot,0.302248477935791,0.66666430021724
Adult,DT,12.0,DT_Adult_native-country_4_12_pca,34189.0,25.0,14653.0,25.0,native-country,4.0,pca,TargetEncoder,pred_time(s),0.0029897689819335,one-hot,0.0039329528808593,0.7601842870998936
Adult,DT,12.0,DT_Adult_native-country_4_12_mhe,34189.0,25.0,14653.0,25.0,native-country,4.0,mhe,TargetEncoder,AUC,0.7605494092855353,one-hot,0.763736913067626,0.9958264374452088
Adult,DT,12.0,DT_Adult_native-country_4_12_mhe,34189.0,25.0,14653.0,25.0,native-country,4.0,mhe,TargetEncoder,Accuracy,0.8346413703678428,one-hot,0.837098205145704,0.9970650578835808
Adult,DT,12.0,DT_Adult_native-country_4_12_mhe,34189.0,25.0,14653.0,25.0,native-country,4.0,mhe,TargetEncoder,Precision,0.6641057160417947,one-hot,0.6698461538461539,0.9914302145777826
Adult,DT,12.0,DT_Adult_native-country_4_12_mhe,34189.0,25.0,14653.0,25.0,native-country,4.0,mhe,TargetEncoder,Recall,0.6190203380120309,one-hot,0.6236035519908336,0.99265043638034
Adult,DT,12.0,DT_Adult_native-country_4_12_mhe,34189.0,25.0,14653.0,25.0,native-country,4.0,mhe,TargetEncoder,F1,0.6407709414381023,one-hot,0.6458982346832816,0.9920617630303736
Adult,DT,12.0,DT_Adult_native-country_4_12_mhe,34189.0,25.0,14653.0,25.0,native-country,4.0,mhe,TargetEncoder,Aver_precision,0.5018613407797853,one-hot,0.5073929102177933,0.989098055320415
Adult,DT,12.0,DT_Adult_native-country_4_12_mhe,34189.0,25.0,14653.0,25.0,native-country,4.0,mhe,TargetEncoder,Balanced_accuracy,0.7605494092855353,one-hot,0.7637369130676261,0.9958264374452088
Adult,DT,12.0,DT_Adult_native-country_4_12_mhe,34189.0,25.0,14653.0,25.0,native-country,4.0,mhe,TargetEncoder,train_time(s),0.2025394439697265,one-hot,0.302248477935791,0.6701090617659075
Adult,DT,12.0,DT_Adult_native-country_4_12_mhe,34189.0,25.0,14653.0,25.0,native-country,4.0,mhe,TargetEncoder,pred_time(s),0.0029447078704833,one-hot,0.0039329528808593,0.7487269641125013
Adult,DT,12.0,DT_Adult_native-country_0_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,0.0,mhe+te,TargetEncoder,AUC,0.7599584858921847,TargetEncoder,0.7600260255057716,0.999911135130482
Adult,DT,12.0,DT_Adult_native-country_0_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,0.0,mhe+te,TargetEncoder,Accuracy,0.836688732682727,TargetEncoder,0.837098205145704,0.9995108429805968
Adult,DT,12.0,DT_Adult_native-country_0_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,0.0,mhe+te,TargetEncoder,Precision,0.6663527934714375,TargetEncoder,0.6678211586901763,0.9978012598139016
Adult,DT,12.0,DT_Adult_native-country_0_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,0.0,mhe+te,TargetEncoder,Recall,0.614827686070084,TargetEncoder,0.6142484795829714,1.0009429514380008
Adult,DT,12.0,DT_Adult_native-country_0_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,0.0,mhe+te,TargetEncoder,F1,0.6395541497213435,TargetEncoder,0.6399155227032736,0.9994352801751026
Adult,DT,12.0,DT_Adult_native-country_0_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,0.0,mhe+te,TargetEncoder,Aver_precision,0.5004585420762522,TargetEncoder,0.501111018139643,0.9986979410953424
Adult,DT,12.0,DT_Adult_native-country_0_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,0.0,mhe+te,TargetEncoder,Balanced_accuracy,0.7599584858921848,TargetEncoder,0.7600260255057714,0.9999111351304824
Adult,DT,12.0,DT_Adult_native-country_0_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,0.0,mhe+te,TargetEncoder,train_time(s),0.202458381652832,TargetEncoder,0.2025492191314697,0.9995515288628256
Adult,DT,12.0,DT_Adult_native-country_0_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,0.0,mhe+te,TargetEncoder,pred_time(s),0.0029914379119873,TargetEncoder,0.0018951892852783,1.5784375393131356
Adult,DT,12.0,DT_Adult_native-country_1_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,1.0,mhe+te,TargetEncoder,AUC,0.7560513767499479,TargetEncoder,0.7561554345290689,0.9998623857286886
Adult,DT,12.0,DT_Adult_native-country_1_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,1.0,mhe+te,TargetEncoder,Accuracy,0.835187333651812,TargetEncoder,0.8350508428308197,1.0001634521085323
Adult,DT,12.0,DT_Adult_native-country_1_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,1.0,mhe+te,TargetEncoder,Precision,0.6763116057233705,TargetEncoder,0.6756585211044113,1.0009665897765807
Adult,DT,12.0,DT_Adult_native-country_1_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,1.0,mhe+te,TargetEncoder,Recall,0.6035754824063564,TargetEncoder,0.6041430192962542,0.9990605918271488
Adult,DT,12.0,DT_Adult_native-country_1_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,1.0,mhe+te,TargetEncoder,F1,0.6378767431399011,TargetEncoder,0.6379026217228464,0.9999594317658148
Adult,DT,12.0,DT_Adult_native-country_1_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,1.0,mhe+te,TargetEncoder,Aver_precision,0.5035439421446142,TargetEncoder,0.503396726595382,1.0002924443911818
Adult,DT,12.0,DT_Adult_native-country_1_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,1.0,mhe+te,TargetEncoder,Balanced_accuracy,0.7560513767499479,TargetEncoder,0.7561554345290689,0.9998623857286886
Adult,DT,12.0,DT_Adult_native-country_1_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,1.0,mhe+te,TargetEncoder,train_time(s),0.2025797367095947,TargetEncoder,0.2025554180145263,1.0001200594647468
Adult,DT,12.0,DT_Adult_native-country_1_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,1.0,mhe+te,TargetEncoder,pred_time(s),0.0018727779388427,TargetEncoder,0.0018966197967529,0.987429289754848
Adult,DT,12.0,DT_Adult_native-country_2_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,2.0,mhe+te,TargetEncoder,AUC,0.7673143700674665,TargetEncoder,0.7677660820559026,0.9994116541496252
Adult,DT,12.0,DT_Adult_native-country_2_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,2.0,mhe+te,TargetEncoder,Accuracy,0.8373029413771924,TargetEncoder,0.8379853954821538,0.9991856014333416
Adult,DT,12.0,DT_Adult_native-country_2_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,2.0,mhe+te,TargetEncoder,Precision,0.6808318264014467,TargetEncoder,0.6828899637243047,0.9969861362266428
Adult,DT,12.0,DT_Adult_native-country_2_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,2.0,mhe+te,TargetEncoder,Recall,0.6303013392857143,TargetEncoder,0.6303013392857143,1.0
Adult,DT,12.0,DT_Adult_native-country_2_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,2.0,mhe+te,TargetEncoder,F1,0.6545928716314112,TargetEncoder,0.6555426581543818,0.9985511445957694
Adult,DT,12.0,DT_Adult_native-country_2_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,2.0,mhe+te,TargetEncoder,Aver_precision,0.5195543809165618,TargetEncoder,0.5208516276275931,0.9975093737981774
Adult,DT,12.0,DT_Adult_native-country_2_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,2.0,mhe+te,TargetEncoder,Balanced_accuracy,0.7673143700674665,TargetEncoder,0.7677660820559026,0.9994116541496252
Adult,DT,12.0,DT_Adult_native-country_2_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,2.0,mhe+te,TargetEncoder,train_time(s),0.2025716304779052,TargetEncoder,0.2025558948516845,1.0000776853531328
Adult,DT,12.0,DT_Adult_native-country_2_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,2.0,mhe+te,TargetEncoder,pred_time(s),0.0018811225891113,TargetEncoder,0.001904010772705,0.9879789631856004
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,3.0,mhe+te,TargetEncoder,AUC,0.7617915766618124,TargetEncoder,0.7601598561641605,1.002146549155971
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,3.0,mhe+te,TargetEncoder,Accuracy,0.8386678495871153,TargetEncoder,0.8364839964512386,1.0026107530390798
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,3.0,mhe+te,TargetEncoder,Precision,0.6837282780410743,TargetEncoder,0.6771061697463201,1.0097800147017346
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,3.0,mhe+te,TargetEncoder,Recall,0.613552594272753,TargetEncoder,0.6129855401190814,1.0009250693802034
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,3.0,mhe+te,TargetEncoder,F1,0.6467423789599522,TargetEncoder,0.6434523809523809,1.0051130403817945
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,3.0,mhe+te,TargetEncoder,Aver_precision,0.5125217532759878,TargetEncoder,0.5082112765071471,1.0084816629777793
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,3.0,mhe+te,TargetEncoder,Balanced_accuracy,0.7617915766618124,TargetEncoder,0.7601598561641605,1.002146549155971
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,3.0,mhe+te,TargetEncoder,train_time(s),0.2025771141052246,TargetEncoder,0.2015130519866943,1.005280363271956
Adult,DT,12.0,DT_Adult_native-country_3_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,3.0,mhe+te,TargetEncoder,pred_time(s),0.0018742084503173,TargetEncoder,0.0029327869415283,0.6390537354686373
Adult,DT,12.0,DT_Adult_native-country_4_12_mhe+te,34189.0,14.0,14653.0,14.0,native-country,4.0,mhe+te,TargetEncoder,AUC,0.7586868883566831,TargetEncoder,0.7598238509334495,0.9985036497928176
