ds_name,algo_name,J,exp_key,train_samples,train_dim,test_samples,test_dim,hc_name,fold,hc_cat_encoder,other_cat_encoder,measure,performance,hc_cat_encoder_baseline,performance_baseline,relative_performance
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_1_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,1.0,mhe+te,TargetEncoder,Accuracy,0.5448333333333333,TargetEncoder,0.5468333333333333,0.99634257848217
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_1_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,1.0,mhe+te,TargetEncoder,Precision,0.5419669844222273,TargetEncoder,0.5433936340737349,0.9973745558246384
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_1_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,1.0,mhe+te,TargetEncoder,Recall,0.5229388670779584,TargetEncoder,0.5323611890072911,0.982300884955752
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_1_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,1.0,mhe+te,TargetEncoder,F1,0.5322829251584175,TargetEncoder,0.5378208397076323,0.9897030495281192
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_1_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,1.0,mhe+te,TargetEncoder,Aver_precision,0.5196933786051949,TargetEncoder,0.5208927922455975,0.997697388679095
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_1_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,1.0,mhe+te,TargetEncoder,Balanced_accuracy,0.5446284869236793,TargetEncoder,0.5466979307722202,0.9962146484702844
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_1_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,1.0,mhe+te,TargetEncoder,train_time(s),0.907463550567627,TargetEncoder,0.806901216506958,1.1246278131739584
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_1_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,1.0,mhe+te,TargetEncoder,pred_time(s),0.0059657096862792,TargetEncoder,0.0059170722961425,1.0082198404383884
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_2_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,2.0,mhe+te,TargetEncoder,AUC,0.5342981812330486,TargetEncoder,0.5451285700864064,0.9801324138053504
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_2_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,2.0,mhe+te,TargetEncoder,Accuracy,0.5340555555555555,TargetEncoder,0.545,0.9799184505606522
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_2_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,2.0,mhe+te,TargetEncoder,Precision,0.5416666666666666,TargetEncoder,0.5520136131593875,0.9812559939717768
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_2_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,2.0,mhe+te,TargetEncoder,Recall,0.513890413967278,TargetEncoder,0.5343142637531569,0.9617755856966708
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_2_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,2.0,mhe+te,TargetEncoder,F1,0.5274130839015044,TargetEncoder,0.5430197522597925,0.971259483115779
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_2_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,2.0,mhe+te,TargetEncoder,Aver_precision,0.5243017520100532,TargetEncoder,0.5305598584080892,0.9882047118739572
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_2_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,2.0,mhe+te,TargetEncoder,Balanced_accuracy,0.5342981812330486,TargetEncoder,0.5451285700864064,0.9801324138053504
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_2_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,2.0,mhe+te,TargetEncoder,train_time(s),0.8070888519287109,TargetEncoder,0.8069348335266113,1.0001908684514542
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_2_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,2.0,mhe+te,TargetEncoder,pred_time(s),0.005925178527832,TargetEncoder,0.0058901309967041,1.0059502125075843
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_3_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,3.0,mhe+te,TargetEncoder,AUC,0.545507012152587,TargetEncoder,0.5474502778563147,0.9964503338799332
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_3_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,3.0,mhe+te,TargetEncoder,Accuracy,0.5453888888888889,TargetEncoder,0.5473333333333333,0.9964474218432806
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_3_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,3.0,mhe+te,TargetEncoder,Precision,0.5507843810832475,TargetEncoder,0.5527701465201466,0.9964076109221888
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_3_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,3.0,mhe+te,TargetEncoder,Recall,0.5303197353914002,TargetEncoder,0.5324145534729878,0.9960654379788776
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_3_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,3.0,mhe+te,TargetEncoder,F1,0.5403583665674325,TargetEncoder,0.5424014377176232,0.9962332858873169
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_3_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,3.0,mhe+te,TargetEncoder,Aver_precision,0.5287584939004506,TargetEncoder,0.529913981843833,0.9978194801741938
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_3_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,3.0,mhe+te,TargetEncoder,Balanced_accuracy,0.545507012152587,TargetEncoder,0.5474502778563147,0.9964503338799332
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_3_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,3.0,mhe+te,TargetEncoder,train_time(s),0.907280683517456,TargetEncoder,0.9076626300811768,0.999579197654434
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_3_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,3.0,mhe+te,TargetEncoder,pred_time(s),0.0058941841125488,TargetEncoder,0.0058867931365966,1.001255518205023
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_4_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,4.0,mhe+te,TargetEncoder,AUC,0.5433731422625889,TargetEncoder,0.5435634768227423,0.9996498393135868
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_4_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,4.0,mhe+te,TargetEncoder,Accuracy,0.5435,TargetEncoder,0.5437222222222222,0.9995912945744354
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_4_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,4.0,mhe+te,TargetEncoder,Precision,0.54052504872177,TargetEncoder,0.5410745233968804,0.9989844750559296
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_4_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,4.0,mhe+te,TargetEncoder,Recall,0.5283505154639175,TargetEncoder,0.5247646795159121,1.0068332265641684
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_4_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,4.0,mhe+te,TargetEncoder,F1,0.5343684478948263,TargetEncoder,0.5327948119915809,1.0029535495988844
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_4_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,4.0,mhe+te,TargetEncoder,Aver_precision,0.5194200214466396,TargetEncoder,0.5195479099757,0.9997538465142388
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_4_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,4.0,mhe+te,TargetEncoder,Balanced_accuracy,0.5433731422625889,TargetEncoder,0.5435634768227423,0.9996498393135868
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_4_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,4.0,mhe+te,TargetEncoder,train_time(s),0.9076220989227296,TargetEncoder,0.8068571090698242,1.1248857929368326
Loan,DT,1573.0,DT_AutoLoan_employee_code_id_4_1573_mhe+te,42000.0,46.0,18000.0,46.0,employee_code_id,4.0,mhe+te,TargetEncoder,pred_time(s),0.0059263706207275,TargetEncoder,0.0059616565704345,0.9940811837632524
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,pca,TargetEncoder,AUC,0.5977502392049138,one-hot,0.597882342047594,0.9997790487636282
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,pca,TargetEncoder,Accuracy,0.5976111111111111,one-hot,0.5977222222222223,0.9998141091179475
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,pca,TargetEncoder,Precision,0.590403558945027,one-hot,0.5898622357766327,1.0009177111799363
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,pca,TargetEncoder,Recall,0.6227932960893855,one-hot,0.6267039106145251,0.993760028525584
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,pca,TargetEncoder,F1,0.6061660594856181,one-hot,0.6077252288856384,0.997434417190678
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,pca,TargetEncoder,Aver_precision,0.5552549340538327,one-hot,0.5552800809961538,0.9999547130480966
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,pca,TargetEncoder,Balanced_accuracy,0.5977502392049138,one-hot,0.597882342047594,0.9997790487636282
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,pca,TargetEncoder,train_time(s),882.1991951465607,one-hot,542.0330183506012,1.6275746408052416
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,pca,TargetEncoder,pred_time(s),0.1685318946838379,one-hot,0.2373483180999755,0.7100614659205174
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,mhe,TargetEncoder,AUC,0.5980079632087411,one-hot,0.597882342047594,1.000210110171036
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,mhe,TargetEncoder,Accuracy,0.5978888888888889,one-hot,0.5977222222222223,1.0002788363230783
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,mhe,TargetEncoder,Precision,0.591296928327645,one-hot,0.5898622357766327,1.0024322502170755
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,mhe,TargetEncoder,Recall,0.6194413407821229,one-hot,0.6267039106145251,0.9884114815475128
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,mhe,TargetEncoder,F1,0.6050420168067226,one-hot,0.6077252288856384,0.9955848269063376
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,mhe,TargetEncoder,Aver_precision,0.5554959843058495,one-hot,0.5552800809961538,1.0003888187548675
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,mhe,TargetEncoder,Balanced_accuracy,0.598007963208741,one-hot,0.597882342047594,1.0002101101710357
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,mhe,TargetEncoder,train_time(s),279.52865505218506,one-hot,542.0330183506012,0.5157041095075477
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_0_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,0.0,mhe,TargetEncoder,pred_time(s),0.1295921802520752,one-hot,0.2373483180999755,0.5459999939729447
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,pca,TargetEncoder,AUC,0.6007116375503864,one-hot,0.6027773464978821,0.9965730149623284
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,pca,TargetEncoder,Accuracy,0.6003888888888889,one-hot,0.6024444444444444,0.9965879749170048
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,pca,TargetEncoder,Precision,0.5897061887893311,one-hot,0.5914526359571592,0.9970471901524256
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,pca,TargetEncoder,Recall,0.6348850252383623,one-hot,0.6380257992148065,0.9950773558368496
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,pca,TargetEncoder,F1,0.6114622157402906,one-hot,0.6138571120224476,0.9960986095375408
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,pca,TargetEncoder,Aver_precision,0.5552289618860663,one-hot,0.5566398185320482,0.9974654047392754
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,pca,TargetEncoder,Balanced_accuracy,0.6007116375503865,one-hot,0.6027773464978821,0.9965730149623284
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,pca,TargetEncoder,train_time(s),861.5503578186035,one-hot,542.0320258140564,1.5894823862569287
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,pca,TargetEncoder,pred_time(s),0.1526236534118652,one-hot,0.2323617935180664,0.6568362685666675
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,mhe,TargetEncoder,AUC,0.5966550720110528,one-hot,0.6027773464978821,0.9898432239990448
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,mhe,TargetEncoder,Accuracy,0.5964444444444444,one-hot,0.6024444444444444,0.9900405754334194
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,mhe,TargetEncoder,Precision,0.5879595098561534,one-hot,0.5914526359571592,0.994093988447016
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,mhe,TargetEncoder,Recall,0.6189568143578239,one-hot,0.6380257992148065,0.970112517580872
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,mhe,TargetEncoder,F1,0.6030601092896175,one-hot,0.6138571120224476,0.9824112117928264
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,mhe,TargetEncoder,Aver_precision,0.5526437674141745,one-hot,0.5566398185320482,0.9928211188189664
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,mhe,TargetEncoder,Balanced_accuracy,0.5966550720110528,one-hot,0.6027773464978821,0.9898432239990448
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,mhe,TargetEncoder,train_time(s),276.10376596450806,one-hot,542.0320258140564,0.509386443632807
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_1_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,1.0,mhe,TargetEncoder,pred_time(s),0.1306400299072265,one-hot,0.2323617935180664,0.5622268098781441
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,pca,TargetEncoder,AUC,0.5977761165278781,one-hot,0.5985685371750878,0.9986761404952064
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,pca,TargetEncoder,Accuracy,0.5980555555555556,one-hot,0.5988333333333333,0.9987011782169032
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,pca,TargetEncoder,Precision,0.5991105463786531,one-hot,0.6000849076629166,0.9983762943013212
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,pca,TargetEncoder,Recall,0.6212803338091578,one-hot,0.6208411112331174,1.000707463742483
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,pca,TargetEncoder,F1,0.6099940704005176,one-hot,0.6102865777969668,0.9995207048506536
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,pca,TargetEncoder,Aver_precision,0.5638267113538277,one-hot,0.5643907142410011,0.9990006871606102
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,pca,TargetEncoder,Balanced_accuracy,0.5977761165278781,one-hot,0.5985685371750878,0.9986761404952064
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,pca,TargetEncoder,train_time(s),882.8046095371246,one-hot,546.7653996944427,1.6145948701773665
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,pca,TargetEncoder,pred_time(s),0.1386101245880127,one-hot,0.2403054237365722,0.5768081403770561
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,mhe,TargetEncoder,AUC,0.5936331543948723,one-hot,0.5985685371750878,0.9917546906098542
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,mhe,TargetEncoder,Accuracy,0.5937777777777777,one-hot,0.5988333333333333,0.991557658409871
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,mhe,TargetEncoder,Precision,0.5971425478947938,one-hot,0.6000849076629166,0.9950967609240798
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,mhe,TargetEncoder,Recall,0.6057977380037334,one-hot,0.6208411112331174,0.9757693668199504
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,mhe,TargetEncoder,F1,0.6014390057778262,one-hot,0.6102865777969668,0.9855025944514806
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,mhe,TargetEncoder,Aver_precision,0.5611920492248965,one-hot,0.5643907142410011,0.9943325342969078
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,mhe,TargetEncoder,Balanced_accuracy,0.5936331543948724,one-hot,0.5985685371750878,0.9917546906098544
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,mhe,TargetEncoder,train_time(s),279.02495098114014,one-hot,546.7653996944427,0.5103193273332071
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_2_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,2.0,mhe,TargetEncoder,pred_time(s),0.1326353549957275,one-hot,0.2403054237365722,0.551944907998103
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,pca,TargetEncoder,AUC,0.598019880214976,one-hot,0.5985160213395625,0.999171047880262
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,pca,TargetEncoder,Accuracy,0.5982222222222222,one-hot,0.5987222222222223,0.9991648881878072
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,pca,TargetEncoder,Precision,0.5969204809112002,one-hot,0.5973027078284691,0.9993600783785856
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,pca,TargetEncoder,Recall,0.6240352811466373,one-hot,0.6250275633958103,0.9984124184159464
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,pca,TargetEncoder,F1,0.6101768003449763,one-hot,0.6108507084747589,0.9988967711415688
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,pca,TargetEncoder,Aver_precision,0.5619438845720512,one-hot,0.5622751005281921,0.9994109361132484
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,pca,TargetEncoder,Balanced_accuracy,0.598019880214976,one-hot,0.5985160213395625,0.999171047880262
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,pca,TargetEncoder,train_time(s),886.1456868648529,one-hot,530.8508925437927,1.6692930148775251
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,pca,TargetEncoder,pred_time(s),0.1625058650970459,one-hot,0.2294149398803711,0.7083490952323547
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,mhe,TargetEncoder,AUC,0.5963500261126908,one-hot,0.5985160213395625,0.996381057232146
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,mhe,TargetEncoder,Accuracy,0.5964444444444444,one-hot,0.5987222222222223,0.9961956017444558
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,mhe,TargetEncoder,Precision,0.5978119584055459,one-hot,0.5973027078284691,1.0008525837408777
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,mhe,TargetEncoder,Recall,0.608489525909592,one-hot,0.6250275633958103,0.9735403069324396
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,mhe,TargetEncoder,F1,0.6031034859578187,one-hot,0.6108507084747589,0.9873173225315818
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,mhe,TargetEncoder,Aver_precision,0.5610400929310532,one-hot,0.5622751005281921,0.9978035527520626
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,mhe,TargetEncoder,Balanced_accuracy,0.5963500261126908,one-hot,0.5985160213395625,0.996381057232146
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,mhe,TargetEncoder,train_time(s),276.20454382896423,one-hot,530.8508925437927,0.5203053205871339
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_3_1573_mhe,42000.0,1618.0,18000.0,1618.0,employee_code_id,3.0,mhe,TargetEncoder,pred_time(s),0.1385700702667236,one-hot,0.2294149398803711,0.6040150233414671
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_4_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,4.0,pca,TargetEncoder,AUC,0.603334553831888,one-hot,0.6042253827877899,0.998525667770209
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_4_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,4.0,pca,TargetEncoder,Accuracy,0.6030555555555556,one-hot,0.6039444444444444,0.9985281942783554
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_4_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,4.0,pca,TargetEncoder,Precision,0.5928593798935171,one-hot,0.5936554314932694,0.9986590679415668
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_4_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,4.0,pca,TargetEncoder,Recall,0.6363738233975795,one-hot,0.6374943971313313,0.9982422218316048
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_4_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,4.0,pca,TargetEncoder,F1,0.6138464032859536,one-hot,0.6147944021181175,0.9984580229928935
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_4_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,4.0,pca,TargetEncoder,Aver_precision,0.5575579680977334,one-hot,0.5581742336257643,0.9988959262343088
Loan,GBDT,1573.0,GBDT_AutoLoan_employee_code_id_4_1573_pca,42000.0,1618.0,18000.0,1618.0,employee_code_id,4.0,pca,TargetEncoder,Balanced_accuracy,0.603334553831888,one-hot,0.6042253827877899,0.998525667770209
