exp_key,ds_name,train_samples,train_dim,test_samples,test_dim,hc_name,fold,algo_name,J,hc_cat_encoder,other_cat_encoder,measure,performance
GBDT_Colleges_Carnegie Basic Classification_0_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,0.0,GBDT,34.0,one-hot,TargetEncoder,F1,0.746705710102489
GBDT_Colleges_Carnegie Basic Classification_0_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,0.0,GBDT,34.0,one-hot,TargetEncoder,Aver_precision,0.6591227551732626
GBDT_Colleges_Carnegie Basic Classification_0_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,0.0,GBDT,34.0,one-hot,TargetEncoder,Balanced_accuracy,0.8085668194868045
GBDT_Colleges_Carnegie Basic Classification_0_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,0.0,GBDT,34.0,one-hot,TargetEncoder,train_time(s),2.216072797775269
GBDT_Colleges_Carnegie Basic Classification_0_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,0.0,GBDT,34.0,one-hot,TargetEncoder,pred_time(s),0.0030162334442138
GBDT_Colleges_Carnegie Basic Classification_1_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,1.0,GBDT,34.0,one-hot,TargetEncoder,AUC,0.8189697684619349
GBDT_Colleges_Carnegie Basic Classification_1_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,1.0,GBDT,34.0,one-hot,TargetEncoder,Accuracy,0.8603757472245943
GBDT_Colleges_Carnegie Basic Classification_1_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,1.0,GBDT,34.0,one-hot,TargetEncoder,Precision,0.8164556962025317
GBDT_Colleges_Carnegie Basic Classification_1_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,1.0,GBDT,34.0,one-hot,TargetEncoder,Recall,0.7097661623108665
GBDT_Colleges_Carnegie Basic Classification_1_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,1.0,GBDT,34.0,one-hot,TargetEncoder,F1,0.7593818984547461
GBDT_Colleges_Carnegie Basic Classification_1_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,1.0,GBDT,34.0,one-hot,TargetEncoder,Aver_precision,0.6695865629966663
GBDT_Colleges_Carnegie Basic Classification_1_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,1.0,GBDT,34.0,one-hot,TargetEncoder,Balanced_accuracy,0.8189697684619348
GBDT_Colleges_Carnegie Basic Classification_1_34_one-hot,Colleges,5462.0,57.0,2342.0,57.0,Carnegie Basic Classification,1.0,GBDT,34.0,one-hot,TargetEncoder,train_time(s),2.217132329940796
