exp_key,ds_name,train_samples,train_dim,test_samples,test_dim,hc_name,fold,algo_name,J,hc_cat_encoder,other_cat_encoder,measure,performance
NeuralNet_Crime_Crm Cd Desc_3_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,mhe,one-hot,Balanced_accuracy,0.6813781189765364
NeuralNet_Crime_Crm Cd Desc_3_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,mhe,one-hot,train_time(s),2450.9485466480255
NeuralNet_Crime_Crm Cd Desc_3_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,3.0,NeuralNet,12.0,mhe,one-hot,pred_time(s),0.45179033279418945
NeuralNet_Crime_Crm Cd Desc_4_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,pca,one-hot,AUC,0.6958134423242648
NeuralNet_Crime_Crm Cd Desc_4_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,pca,one-hot,Accuracy,0.7573847231476262
NeuralNet_Crime_Crm Cd Desc_4_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,pca,one-hot,Precision,0.8460409863221166
NeuralNet_Crime_Crm Cd Desc_4_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,pca,one-hot,Recall,0.8228876562248256
NeuralNet_Crime_Crm Cd Desc_4_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,pca,one-hot,F1,0.8343037162359256
NeuralNet_Crime_Crm Cd Desc_4_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,pca,one-hot,Aver_precision,0.8276609864932554
NeuralNet_Crime_Crm Cd Desc_4_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,pca,one-hot,Balanced_accuracy,0.6958134423242648
NeuralNet_Crime_Crm Cd Desc_4_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,pca,one-hot,train_time(s),2162.539942741394
NeuralNet_Crime_Crm Cd Desc_4_12_pca,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,pca,one-hot,pred_time(s),0.4757261276245117
NeuralNet_Crime_Crm Cd Desc_4_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,mhe,one-hot,AUC,0.6888607884211263
NeuralNet_Crime_Crm Cd Desc_4_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,mhe,one-hot,Accuracy,0.7585293765909829
NeuralNet_Crime_Crm Cd Desc_4_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,mhe,one-hot,Precision,0.840539975371175
NeuralNet_Crime_Crm Cd Desc_4_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,mhe,one-hot,Recall,0.8326466729578567
NeuralNet_Crime_Crm Cd Desc_4_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,mhe,one-hot,F1,0.8365747057327197
NeuralNet_Crime_Crm Cd Desc_4_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,mhe,one-hot,Aver_precision,0.8240933391547213
NeuralNet_Crime_Crm Cd Desc_4_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,mhe,one-hot,Balanced_accuracy,0.6888607884211264
NeuralNet_Crime_Crm Cd Desc_4_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,mhe,one-hot,train_time(s),3044.0721423625946
NeuralNet_Crime_Crm Cd Desc_4_12_mhe,Crime,136577.0,1848.0,58533.0,1848.0,Crm Cd Desc,4.0,NeuralNet,12.0,mhe,one-hot,pred_time(s),0.41289591789245605
NeuralNet_Crime_Crm Cd Desc_0_10_pca,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,pca,one-hot,AUC,0.687157484711892
NeuralNet_Crime_Crm Cd Desc_0_10_pca,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,pca,one-hot,Accuracy,0.758734389148002
NeuralNet_Crime_Crm Cd Desc_0_10_pca,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,pca,one-hot,Precision,0.8394844621329569
NeuralNet_Crime_Crm Cd Desc_0_10_pca,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,pca,one-hot,Recall,0.8346945818474635
NeuralNet_Crime_Crm Cd Desc_0_10_pca,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,pca,one-hot,F1,0.8370826699891558
NeuralNet_Crime_Crm Cd Desc_0_10_pca,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,pca,one-hot,Aver_precision,0.8234644006027079
NeuralNet_Crime_Crm Cd Desc_0_10_pca,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,pca,one-hot,Balanced_accuracy,0.6871574847118921
NeuralNet_Crime_Crm Cd Desc_0_10_pca,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,pca,one-hot,train_time(s),2416.5196306705475
NeuralNet_Crime_Crm Cd Desc_0_10_pca,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,pca,one-hot,pred_time(s),0.43184471130371094
NeuralNet_Crime_Crm Cd Desc_0_10_mhe,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,mhe,one-hot,AUC,0.6777225654833485
NeuralNet_Crime_Crm Cd Desc_0_10_mhe,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,mhe,one-hot,Accuracy,0.7633642560606837
NeuralNet_Crime_Crm Cd Desc_0_10_mhe,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,mhe,one-hot,Precision,0.8316534515970075
NeuralNet_Crime_Crm Cd Desc_0_10_mhe,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,mhe,one-hot,Recall,0.8542505464166571
NeuralNet_Crime_Crm Cd Desc_0_10_mhe,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,mhe,one-hot,F1,0.8428005583865804
NeuralNet_Crime_Crm Cd Desc_0_10_mhe,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,mhe,one-hot,Aver_precision,0.8186699611823849
NeuralNet_Crime_Crm Cd Desc_0_10_mhe,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,mhe,one-hot,Balanced_accuracy,0.6777225654833485
NeuralNet_Crime_Crm Cd Desc_0_10_mhe,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,mhe,one-hot,train_time(s),2814.2897305488586
NeuralNet_Crime_Crm Cd Desc_0_10_mhe,Crime,136577.0,1857.0,58533.0,1857.0,Crm Cd Desc,0.0,NeuralNet,10.0,mhe,one-hot,pred_time(s),0.38796377182006836
