exp_key,ds_name,train_samples,train_dim,test_samples,test_dim,hc_name,fold,algo_name,J,hc_cat_encoder,other_cat_encoder,measure,performance
RBFSVM_Adult_native-country_3_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,mhe,one-hot,Recall,0.5914374822795577
RBFSVM_Adult_native-country_3_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,mhe,one-hot,F1,0.667199744122821
RBFSVM_Adult_native-country_3_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,mhe,one-hot,Aver_precision,0.5509236570807609
RBFSVM_Adult_native-country_3_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,mhe,one-hot,Balanced_accuracy,0.766957281495702
RBFSVM_Adult_native-country_3_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,mhe,one-hot,train_time(s),53.99181294441223
RBFSVM_Adult_native-country_3_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,3.0,RBFSVM,4.0,mhe,one-hot,pred_time(s),12.625182628631592
RBFSVM_Adult_native-country_4_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,pca,one-hot,AUC,0.7637510790667542
RBFSVM_Adult_native-country_4_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,pca,one-hot,Accuracy,0.855114993516686
RBFSVM_Adult_native-country_4_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,pca,one-hot,Precision,0.7490895848506919
RBFSVM_Adult_native-country_4_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,pca,one-hot,Recall,0.5892294471498138
RBFSVM_Adult_native-country_4_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,pca,one-hot,F1,0.6596119929453264
RBFSVM_Adult_native-country_4_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,pca,one-hot,Aver_precision,0.5392495605987274
RBFSVM_Adult_native-country_4_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,pca,one-hot,Balanced_accuracy,0.7637510790667543
RBFSVM_Adult_native-country_4_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,pca,one-hot,train_time(s),54.69786214828491
RBFSVM_Adult_native-country_4_4_pca,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,pca,one-hot,pred_time(s),12.568367719650269
RBFSVM_Adult_native-country_4_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,mhe,one-hot,AUC,0.763088587640135
RBFSVM_Adult_native-country_4_4_mhe,Adult,34189.0,68.0,14653.0,68.0,native-country,4.0,RBFSVM,4.0,mhe,one-hot,Accuracy,0.8547055210537091
